method,generation,individual_id,fitness,total_time,near_collisions,mean_congestion,peak_congestion,mean_high_time,mean_low_time,fairness_gap_time,all_evacuated,remaining_agents,layout,num_high,num_low,seed_list,params,fitness_weights,per_seed_fitnesses,per_seed_total_times
ga,0,0,1206.408439090859,70.78,2267.1,1.005613080757952,4.8,15.55843888888889,26.09409090909091,10.53565202020202,False,1.6,hospital_corridor,28,12,"[11, 29, 47, 53, 61, 73, 89, 97, 101, 109]","[2.0, 0.5, 2.0, 0.5, 1.0]","{""time"": 1.0, ""collisions"": 0.05, ""congestion"": 1.0, ""fairness"": 0.5, ""incomplete_base"": 1000.0, ""incomplete_agent"": 10.0}","[238.13822751322752, 1217.3620833333334, 1471.2665000000002, 115.3075737657026, 141.23514492753625, 1198.9456666666667, 140.6965136054422, 1235.0605555555555, 1176.124668831169, 129.94745670995673]","[43.2, 100.0, 100.0, 32.6, 36.800000000000004, 100.0, 49.0, 100.0, 100.0, 46.2]"
ga,0,1,1272.8030357462756,100.0,12.3,0.29969999999999997,3.0,14.27377295189331,28.050444444444445,13.776671492551136,False,16.5,hospital_corridor,28,12,"[11, 29, 47, 53, 61, 73, 89, 97, 101, 109]","[1.7968087496263374, 2.2739139490746045, 2.5393878339411273, 0.5, 1.0]","{""time"": 1.0, ""collisions"": 0.05, ""congestion"": 1.0, ""fairness"": 0.5, ""incomplete_base"": 1000.0, ""incomplete_agent"": 10.0}","[1296.9472222222223, 1246.68775, 1296.193076923077, 1256.2253333333333, 1268.43025, 1257.9560588235295, 1226.2404999999999, 1270.658105263158, 1316.7117692307693, 1291.9802916666667]","[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
ga,0,2,1103.291807536928,61.839999999999996,484.2,1.0653644217097857,4.6,12.635068315018318,22.987954545454546,10.352886230436232,False,1.1,hospital_corridor,28,12,"[11, 29, 47, 53, 61, 73, 89, 97, 101, 109]","[3.4687092358390834, 1.5720873569338782, 1.6003543444208266, 0.5, 1.0]","{""time"": 1.0, ""collisions"": 0.05, ""congestion"": 1.0, ""fairness"": 0.5, ""incomplete_base"": 1000.0, ""incomplete_agent"": 10.0}","[103.1329449286346, 1156.4405833333333, 1149.2314755244756, 65.20666282642088, 51.174719887955185, 1149.3493333333333, 70.42841230551628, 101.86607975357977, 1128.3431103896103, 57.744753086419756]","[37.7, 100.0, 100.0, 31.0, 34.0, 100.0, 40.400000000000006, 42.900000000000006, 100.0, 32.4]"
ga,0,3,1125.3163197651684,81.84,15.3,0.9314824635810437,4.7,14.47753246753247,26.037207070707076,11.559674603174603,False,3.6,hospital_corridor,28,12,"[11, 29, 47, 53, 61, 73, 89, 97, 101, 109]","[2.86120300939204, 4.200020189764425, 1.0309970135193618, 0.5, 1.0]","{""time"": 1.0, ""collisions"": 0.05, ""congestion"": 1.0, ""fairness"": 0.5, ""incomplete_base"": 1000.0, ""incomplete_agent"": 10.0}","[1155.6805378787878, 1166.303409090909, 52.144909688013136, 1147.0174166666666, 1185.804683982684, 45.282986376368726, 1147.586, 1128.685, 47.11180952380953, 1177.5464444444444]","[100.0, 100.0, 43.5, 100.0, 100.0, 37.4, 100.0, 100.0, 37.5, 100.0]"
ga,0,4,1088.3535971810406,51.9,450.5,1.1967636904571912,4.5,10.997317867317866,20.46098484848485,9.463666981166982,False,0.8,hospital_corridor,28,12,"[11, 29, 47, 53, 61, 73, 89, 97, 101, 109]","[4.581063572625684, 1.6454818210769087, 2.445642023501148, 0.5, 1.0]","{""time"": 1.0, ""collisions"": 0.05, ""congestion"": 1.0, ""fairness"": 0.5, ""incomplete_base"": 1000.0, ""incomplete_agent"": 10.0}","[75.44899326290002, 1159.534, 1144.5107946127946, 56.02453416149069, 48.737886715195636, 1146.606064102564, 68.78202939533585, 72.30812345169282, 56.95912366618889, 54.624422442244224]","[31.1, 100.0, 100.0, 27.6, 31.400000000000002, 100.0, 34.1, 34.6, 29.900000000000002, 30.3]"
ga,0,5,1155.7631974876974,100.0,119.3,0.45620000000000005,3.8,17.818201994301994,30.502196969696975,12.683994975394976,False,4.3,hospital_corridor,28,12,"[11, 29, 47, 53, 61, 73, 89, 97, 101, 109]","[2.6712355351100503, 1.809691893183629, 1.8932589036551826, 0.5, 1.0]","{""time"": 1.0, ""collisions"": 0.05, ""congestion"": 1.0, ""fairness"": 0.5, ""incomplete_base"": 1000.0, ""incomplete_agent"": 10.0}","[1157.78575, 1212.7522222222221, 1159.0958409090908, 1146.3503333333333, 1168.88325, 1144.4603333333334, 1126.7455370370371, 1148.458, 1140.4299580419581, 1152.67075]","[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
ga,0,6,1123.4055924536838,61.910000000000004,908.7,1.0766859722023896,4.7,13.463853703703705,23.43166666666667,9.967812962962963,False,1.0,hospital_corridor,28,12,"[11, 29, 47, 53, 61, 73, 89, 97, 101, 109]","[2.4807450339691073, 0.8471101088184451, 1.6187063513423356, 0.5, 1.0]","{""time"": 1.0, ""collisions"": 0.05, ""congestion"": 1.0, ""fairness"": 0.5, ""incomplete_base"": 1000.0, ""incomplete_agent"": 10.0}","[118.73705673758865, 1176.83175, 1164.3086936026937, 70.39639724310777, 81.8515246449457, 1174.5271666666667, 99.66323270647752, 97.0504102946662, 1155.2683831168831, 95.42130952380953]","[32.9, 100.0, 100.0, 30.400000000000002, 34.2, 100.0, 43.300000000000004, 38.300000000000004, 100.0, 40.0]"
ga,0,7,63.092956114522735,29.610000000000007,542.5,1.96902754309416,5.6,11.147142857142859,19.925,8.777857142857144,True,0.0,hospital_corridor,28,12,"[11, 29, 47, 53, 61, 73, 89, 97, 101, 109]","[4.646430763515544, 3.325077486883972, 0.7998809446372772, 0.5, 1.0]","{""time"": 1.0, ""collisions"": 0.05, ""congestion"": 1.0, ""fairness"": 0.5, ""incomplete_base"": 1000.0, ""incomplete_agent"": 10.0}","[82.98722137791287, 69.01915548098435, 42.4609649122807, 101.4178861788618, 65.02976618705036, 39.906090757336145, 67.08330137424099, 56.847549699491445, 45.31525434897207, 60.86237082809664]","[28.200000000000003, 29.8, 28.5, 32.800000000000004, 27.8, 27.1, 29.8, 30.900000000000002, 27.1, 34.1]"
ga,0,8,1227.7287586415396,100.0,20.3,0.36970000000000003,3.6,13.786632716920764,24.47475,10.68811728307924,False,12.1,hospital_corridor,28,12,"[11, 29, 47, 53, 61, 73, 89, 97, 101, 109]","[3.537157758037175, 3.526999789876784, 1.7373495809034052, 0.5, 1.0]","{""time"": 1.0, ""collisions"": 0.05, ""congestion"": 1.0, ""fairness"": 0.5, ""incomplete_base"": 1000.0, ""incomplete_agent"": 10.0}","[1206.5484999999999, 1225.991888888889, 1194.5848282828283, 1244.8811944444444, 1204.3707936507938, 1198.2810909090908, 1190.2746425120772, 1242.394, 1252.830606060606, 1317.1300416666666]","[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
ga,0,9,1487.1243571428572,100.0,5.2,0.084,1.0,43.375,67.95937500000001,27.56071428571429,False,37.3,hospital_corridor,28,12,"[11, 29, 47, 53, 61, 73, 89, 97, 101, 109]","[0.2440640160967574, 2.816164043704619, 1.2058587393770703, 0.5, 1.0]","{""time"": 1.0, ""collisions"": 0.05, ""congestion"": 1.0, ""fairness"": 0.5, ""incomplete_base"": 1000.0, ""incomplete_agent"": 10.0}","[1455.3295, 1540.6100000000001, 1492.5810000000001, 1487.584, 1486.252, 1486.315, 1486.224, 1510.385, 1540.451, 1494.171]","[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
ga,0,10,1202.525602153,100.0,126.1,0.379,3.9,13.106629027333375,22.789833333333334,9.68320430599996,False,9.1,hospital_corridor,28,12,"[11, 29, 47, 53, 61, 73, 89, 97, 101, 109]","[2.759272457087214, 1.9634541158222192, 1.5064334911919512, 0.5, 1.0]","{""time"": 1.0, ""collisions"": 0.05, ""congestion"": 1.0, ""fairness"": 0.5, ""incomplete_base"": 1000.0, ""incomplete_agent"": 10.0}","[1199.361090909091, 1230.8505555555555, 1199.6759797979798, 1186.0846363636363, 1206.3444285714286, 1203.3570606060607, 1205.9451956521739, 1156.1016296296295, 1168.2243333333333, 1269.3111111111111]","[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
ga,0,11,43.472311424598075,32.28,90.1,1.8946923769790218,5.3,12.13892857142857,21.72416666666667,9.585238095238097,True,0.0,hospital_corridor,28,12,"[11, 29, 47, 53, 61, 73, 89, 97, 101, 109]","[4.693810676255719, 4.725916100618479, 0.9311641573526295, 0.5, 1.0]","{""time"": 1.0, ""collisions"": 0.05, ""congestion"": 1.0, ""fairness"": 0.5, ""incomplete_base"": 1000.0, ""incomplete_agent"": 10.0}","[54.87536231884059, 45.041116352201264, 36.01348522167488, 43.745630829651454, 36.18910127431255, 35.785618279569896, 50.74422183507549, 53.056187000347585, 41.562344236760126, 37.7100468975469]","[36.800000000000004, 31.8, 29.0, 29.1, 28.400000000000002, 27.900000000000002, 36.9, 41.1, 32.1, 29.700000000000003]"
