method,generation,individual_id,fitness,total_time,near_collisions,mean_congestion,peak_congestion,mean_high_time,mean_low_time,fairness_gap_time,all_evacuated,remaining_agents,layout,num_high,num_low,seed_list,params,fitness_weights,per_seed_fitnesses,per_seed_total_times
ga,0,0,1222.211917121162,70.78,2267.1,1.005613080757952,4.8,15.55843888888889,26.09409090909091,10.53565202020202,False,1.6,hospital_corridor,28,12,"[11, 29, 47, 53, 61, 73, 89, 97, 101, 109]","[2.0, 0.5, 2.0, 0.5, 1.0]","{""time"": 1.0, ""collisions"": 0.05, ""congestion"": 1.0, ""fairness"": 2.0, ""incomplete_base"": 1000.0, ""incomplete_agent"": 10.0}","[247.35429894179893, 1232.8933333333334, 1486.6460000000002, 123.59685947998832, 152.91014492753624, 1216.0416666666667, 161.11972789115646, 1260.3522222222223, 1190.1306753246754, 151.07424242424244]","[43.2, 100.0, 100.0, 32.6, 36.800000000000004, 100.0, 49.0, 100.0, 100.0, 46.2]"
ga,0,1,1107.187996039368,58.989999999999995,361.4,1.078942407814352,4.6,11.09471560846561,20.619242424242422,9.524526815776817,False,1.0,hospital_corridor,28,12,"[11, 29, 47, 53, 61, 73, 89, 97, 101, 109]","[4.7233092774917145, 1.8611630633737086, 2.462013529924943, 0.5, 1.0]","{""time"": 1.0, ""collisions"": 0.05, ""congestion"": 1.0, ""fairness"": 2.0, ""incomplete_base"": 1000.0, ""incomplete_agent"": 10.0}","[87.89330637915543, 1171.8953333333334, 1155.8955622895623, 64.012968591692, 55.04685534591195, 1167.449, 79.5230720606827, 86.67920540997464, 1138.0668311688312, 65.41782581453634]","[31.8, 100.0, 100.0, 28.200000000000003, 31.8, 100.0, 33.9, 33.800000000000004, 100.0, 30.400000000000002]"
ga,0,2,1159.5645849185753,93.53,248.4,0.5454441926345609,3.9,13.08664175824176,24.12121212121212,11.034570362970362,False,3.1,hospital_corridor,28,12,"[11, 29, 47, 53, 61, 73, 89, 97, 101, 109]","[2.997263107624118, 1.5422099498649482, 2.806814216057286, 0.5, 1.0]","{""time"": 1.0, ""collisions"": 0.05, ""congestion"": 1.0, ""fairness"": 2.0, ""incomplete_base"": 1000.0, ""incomplete_agent"": 10.0}","[1180.826, 1215.098, 1158.111146853147, 1165.8696666666667, 1165.046, 1169.693, 1158.7626153846154, 1160.3845185185185, 1145.6136026936026, 76.24129906920277]","[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 35.300000000000004]"
ga,0,3,1107.1345877234803,60.3,315.4,1.044779835072382,4.6,11.637368783068784,21.64727272727273,10.009903944203945,False,1.0,hospital_corridor,28,12,"[11, 29, 47, 53, 61, 73, 89, 97, 101, 109]","[4.359724568924991, 1.884278288823562, 2.9329420365822347, 0.5, 1.0]","{""time"": 1.0, ""collisions"": 0.05, ""congestion"": 1.0, ""fairness"": 2.0, ""incomplete_base"": 1000.0, ""incomplete_agent"": 10.0}","[71.55227743271222, 1173.8086666666668, 1154.5010572390572, 55.42385828051357, 61.02891462891463, 1165.9023333333334, 85.5855230180715, 101.25097001763669, 1137.1842597402597, 65.10801687763714]","[32.2, 100.0, 100.0, 29.3, 33.300000000000004, 100.0, 36.1, 40.5, 100.0, 31.6]"
ga,0,4,1394.523355988456,100.0,4.3,0.2499,2.4,18.7595101010101,38.2887380952381,19.529227994227995,False,25.5,hospital_corridor,28,12,"[11, 29, 47, 53, 61, 73, 89, 97, 101, 109]","[1.200169220602143, 4.046929752847799, 2.2022405782021104, 0.5, 1.0]","{""time"": 1.0, ""collisions"": 0.05, ""congestion"": 1.0, ""fairness"": 2.0, ""incomplete_base"": 1000.0, ""incomplete_agent"": 10.0}","[1342.078142857143, 1452.323, 1409.404, 1426.211, 1390.7322337662338, 1353.515, 1388.6116666666667, 1418.0773333333334, 1375.985818181818, 1388.2953650793652]","[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
ga,0,5,1185.470210025472,42.28000000000001,2344.6,1.6036624064242013,5.4,13.09672619047619,23.275000000000002,10.17827380952381,False,0.4,hospital_corridor,28,12,"[11, 29, 47, 53, 61, 73, 89, 97, 101, 109]","[2.40819655400593, 0.2509468056999475, 2.7369955077069923, 0.5, 1.0]","{""time"": 1.0, ""collisions"": 0.05, ""congestion"": 1.0, ""fairness"": 2.0, ""incomplete_base"": 1000.0, ""incomplete_agent"": 10.0}","[209.66068268015175, 1250.0333333333333, 146.6156862745098, 168.93612836438925, 169.75318916557447, 167.04179030662712, 199.79285714285714, 226.07382751589302, 154.61929218817437, 162.17531328320803]","[33.9, 100.0, 35.7, 34.5, 32.7, 33.7, 41.5, 39.7, 33.1, 38.0]"
ga,0,6,1182.3621923039923,100.0,238.0,0.462,4.5,17.224646272246275,30.724742424242425,13.500096151996152,False,4.3,hospital_corridor,28,12,"[11, 29, 47, 53, 61, 73, 89, 97, 101, 109]","[2.9107993666919065, 2.012510462500569, 1.3866975930372576, 0.5, 1.0]","{""time"": 1.0, ""collisions"": 0.05, ""congestion"": 1.0, ""fairness"": 2.0, ""incomplete_base"": 1000.0, ""incomplete_agent"": 10.0}","[1240.912, 1211.2243333333333, 1153.1417946127947, 1161.5513333333333, 1198.1735454545455, 1142.5105185185184, 1185.3632222222222, 1171.7597142857144, 1147.9597946127947, 1211.0256666666667]","[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
ga,0,7,1157.6953525816866,94.12,244.6,0.534473786407767,4.1,12.917893935693936,23.823333333333338,10.905439397639398,False,2.9,hospital_corridor,28,12,"[11, 29, 47, 53, 61, 73, 89, 97, 101, 109]","[3.294667795355985, 1.8004392806021121, 1.768949770372925, 0.5, 1.0]","{""time"": 1.0, ""collisions"": 0.05, ""congestion"": 1.0, ""fairness"": 2.0, ""incomplete_base"": 1000.0, ""incomplete_agent"": 10.0}","[1168.1941794871796, 1207.9113333333332, 1158.7595314685313, 1161.174, 1166.9013333333332, 1170.6779999999999, 80.7373092926491, 1156.4342222222222, 1143.0226936026936, 1163.1409230769232]","[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 41.2, 100.0, 100.0, 100.0]"
ga,0,8,1260.458891219941,74.11,2899.3,1.0261789322287893,5.5,14.621446886446886,26.80030303030303,12.178856143856143,False,1.6,hospital_corridor,28,12,"[11, 29, 47, 53, 61, 73, 89, 97, 101, 109]","[1.9175849432805243, 0.3704939843413297, 1.1260230008242509, 0.5, 1.0]","{""time"": 1.0, ""collisions"": 0.05, ""congestion"": 1.0, ""fairness"": 2.0, ""incomplete_base"": 1000.0, ""incomplete_agent"": 10.0}","[1384.911979020979, 1245.2436666666667, 206.25054945054947, 186.5627775450356, 1333.926986013986, 184.35, 1355.8487202797203, 218.92857142857144, 156.2850813743219, 1332.2805804195805]","[100.0, 100.0, 78.0, 34.1, 100.0, 44.0, 100.0, 45.5, 39.5, 100.0]"
ga,0,9,1229.9684181388136,100.0,15.4,0.3629,3.6,13.1940641629164,23.611823232323236,10.417759069406836,False,10.8,hospital_corridor,28,12,"[11, 29, 47, 53, 61, 73, 89, 97, 101, 109]","[4.220718887218482, 4.108956631664178, 2.1683135655896724, 0.5, 1.0]","{""time"": 1.0, ""collisions"": 0.05, ""congestion"": 1.0, ""fairness"": 2.0, ""incomplete_base"": 1000.0, ""incomplete_agent"": 10.0}","[1227.8635406698565, 1241.9614444444444, 1247.4617368421052, 1211.334, 1214.9094444444445, 1215.622101010101, 1212.1878019323672, 1250.5978571428573, 1180.9136666666666, 1296.8325882352942]","[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
